date	sold	raw_section	price	section
1690-01-27	74	Billet à	3	première loge
1690-01-27	92	Billet à	1.5	autre
1690-01-27	16	Billet à	1	autre
1690-01-27	326	Billet à	0.75	parterre
1690-01-28	68	Billet à	5.5	première loge
1690-01-28	51	Billet à	3	autre
1690-01-28	8	Billet à	1.5	autre
1690-01-28	120	Billet à	1.5	parterre
1690-01-29	125	Billet à	3	première loge
1690-01-29	172	Billet à	1.5	autre
1690-01-29	35	Billet à	1	autre
1690-01-29	475	Billet à	0.75	parterre
1690-01-30	1	Loge haute	12	autre
1690-01-30	61	Billet à	3	première loge
1690-01-30	87	Billet à	1.5	autre
1690-01-30	37	Billet à	1	autre
1690-01-30	313	Billet à	0.75	parterre
1690-01-30	1	Irregular Receipts	1.5	autre
1690-01-31	1	Loge basse	44	première loge
1690-01-31	54	Billet à	5.5	première loge
1690-01-31	113	Billet à	3	autre
1690-01-31	47	Billet à	1.5	autre
1690-01-31	183	Billet à	1.5	parterre
1690-01-31	1	Irregular Receipts	44	autre
1690-02-01	121	Billet à	3	première loge
1690-02-01	99	Billet à	1.5	autre
1690-02-01	19	Billet à	1	autre
1690-02-01	353	Billet à	0.75	parterre
1690-02-03	1	Loge haute	12	autre
1690-02-03	149	Billet à	3	première loge
1690-02-03	124	Billet à	1.5	autre
1690-02-03	6	Billet à	1	autre
1690-02-03	304	Billet à	0.75	parterre
1690-02-03	1	Irregular Receipts	25.65	autre
1690-02-04	143	Billet à	3	première loge
1690-02-04	144	Billet à	1.5	autre
1690-02-04	28	Billet à	1	autre
1690-02-04	438	Billet à	0.75	parterre
1690-02-05	2	Loge basse	44	première loge
1690-02-05	1	Loge haute	24	autre
1690-02-05	55	Billet à	5.5	première loge
1690-02-05	141	Billet à	3	autre
1690-02-05	48	Billet à	1.5	autre
1690-02-05	178	Billet à	1.5	parterre
1690-02-06	1	Loge haute	12.4	autre
1690-02-06	194	Billet à	3	première loge
1690-02-06	213	Billet à	1.5	autre
1690-02-06	67	Billet à	1	autre
1690-02-06	548	Billet à	0.75	parterre
1690-02-06	1	Irregular Receipts 2	4.5	autre
1690-02-06	1	Irregular Receipts	46.4	autre
1690-02-08	44	Billet à	3	première loge
1690-02-08	54	Billet à	1.5	autre
1690-02-08	9	Billet à	1	autre
1690-02-08	257	Billet à	0.75	parterre
1690-02-09	47	Billet à	5.5	première loge
1690-02-09	39	Billet à	3	autre
1690-02-09	8	Billet à	1.5	autre
1690-02-09	118	Billet à	1.5	parterre
1690-02-10	31	Billet à	3	première loge
1690-02-10	54	Billet à	1.5	autre
1690-02-10	5	Billet à	1	autre
1690-02-10	200	Billet à	0.75	parterre
1690-02-11	128	Billet à	3	première loge
1690-02-11	200	Billet à	1.5	autre
1690-02-11	111	Billet à	1	autre
1690-02-11	655	Billet à	0.75	parterre
1690-02-12	71	Billet à	3	première loge
1690-02-12	76	Billet à	1.5	autre
1690-02-12	30	Billet à	1	autre
1690-02-12	356	Billet à	0.75	parterre
1690-02-13	1	Loge haute	12	autre
1690-02-13	146	Billet à	3	première loge
1690-02-13	187	Billet à	1.5	autre
1690-02-13	76	Billet à	1	autre
1690-02-13	640	Billet à	0.75	parterre
1690-02-14	35	Billet à	3	première loge
1690-02-14	43	Billet à	1.5	autre
1690-02-14	2	Billet à	1	autre
1690-02-14	167	Billet à	0.75	parterre
1690-02-15	1	Loge haute	12	autre
1690-02-15	158	Billet à	3	première loge
1690-02-15	217	Billet à	1.5	autre
1690-02-15	90	Billet à	1	autre
1690-02-15	647	Billet à	0.75	parterre
1690-02-16	84	Billet à	3	première loge
1690-02-16	62	Billet à	1.5	autre
1690-02-16	19	Billet à	1	autre
1690-02-16	355	Billet à	0.75	parterre
1690-02-16	1	Irregular Receipts	20.2	autre
1690-02-17	146	Billet à	3	première loge
1690-02-17	237	Billet à	1.5	autre
1690-02-17	69	Billet à	1	autre
1690-02-17	604	Billet à	0.75	parterre
1690-02-17	1	Irregular Receipts	3	autre
1690-02-18	108	Billet à	3	première loge
1690-02-18	58	Billet à	1.5	autre
1690-02-18	12	Billet à	1	autre
1690-02-18	163	Billet à	0.75	parterre
1690-02-18	1	Irregular Receipts	3	autre
1690-02-19	118	Billet à	3	première loge
1690-02-19	275	Billet à	1.5	autre
1690-02-19	131	Billet à	1	autre
1690-02-19	773	Billet à	0.75	parterre
1690-02-19	1	Irregular Receipts	1.5	autre
1690-02-19	1	Irregular Receipts 2	3	autre
1690-02-20	68	Billet à	3	première loge
1690-02-20	44	Billet à	1.5	autre
1690-02-20	10	Billet à	1	autre
1690-02-20	246	Billet à	0.75	parterre
1690-02-21	105	Billet à	3	première loge
1690-02-21	210	Billet à	1.5	autre
1690-02-21	58	Billet à	1	autre
1690-02-21	566	Billet à	0.75	parterre
1690-02-21	1	Irregular Receipts	3	autre
1690-02-22	78	Billet à	3	première loge
1690-02-22	61	Billet à	1.5	autre
1690-02-22	6	Billet à	1	autre
1690-02-22	163	Billet à	0.75	parterre
1690-02-23	1	Loge haute	12	autre
1690-02-23	97	Billet à	3	première loge
1690-02-23	197	Billet à	1.5	autre
1690-02-23	56	Billet à	1	autre
1690-02-23	554	Billet à	0.75	parterre
1690-02-24	66	Billet à	3	première loge
1690-02-24	125	Billet à	1.5	autre
1690-02-24	42	Billet à	1	autre
1690-02-24	421	Billet à	0.75	parterre
1690-02-25	110	Billet à	3	première loge
1690-02-25	199	Billet à	1.5	autre
1690-02-25	36	Billet à	1	autre
1690-02-25	404	Billet à	0.75	parterre
1690-02-26	86	Billet à	3	première loge
1690-02-26	139	Billet à	1.5	autre
1690-02-26	30	Billet à	1	autre
1690-02-26	326	Billet à	0.75	parterre
1690-02-27	122	Billet à	3	première loge
1690-02-27	171	Billet à	1.5	autre
1690-02-27	45	Billet à	1	autre
1690-02-27	392	Billet à	0.75	parterre
1690-02-27	1	Irregular Receipts	3	autre
1690-02-28	1	Loge basse	33	première loge
1690-02-28	55	Billet à	3	première loge
1690-02-28	86	Billet à	1.5	autre
1690-02-28	14	Billet à	1	autre
1690-02-28	158	Billet à	0.75	parterre
1690-03-01	97	Billet à	3	première loge
1690-03-01	183	Billet à	1.5	autre
1690-03-01	33	Billet à	1	autre
1690-03-01	448	Billet à	0.75	parterre
1690-03-02	49	Billet à	3	première loge
1690-03-02	82	Billet à	1.5	autre
1690-03-02	13	Billet à	1	autre
1690-03-02	226	Billet à	0.75	parterre
1690-03-02	1	Irregular Receipts	3	autre
1690-03-03	3	Loge basse	34.2	première loge
1690-03-03	1	Loge haute	12	autre
1690-03-03	116	Billet à	3	première loge
1690-03-03	185	Billet à	1.5	autre
1690-03-03	69	Billet à	1	autre
1690-03-03	590	Billet à	0.75	parterre
1690-03-04	110	Billet à	3	première loge
1690-03-04	56	Billet à	1.5	autre
1690-03-04	5	Billet à	1	autre
1690-03-04	158	Billet à	0.75	parterre
1690-03-05	1	Loge basse	33	première loge
1690-03-05	171	Billet à	3	première loge
1690-03-05	263	Billet à	1.5	autre
1690-03-05	108	Billet à	1	autre
1690-03-05	682	Billet à	0.75	parterre
1690-03-06	1	Loge basse	33	première loge
1690-03-06	121	Billet à	3	première loge
1690-03-06	98	Billet à	1.5	autre
1690-03-06	8	Billet à	1	autre
1690-03-06	198	Billet à	0.75	parterre
1690-03-06	1	Irregular Receipts	0.5	autre
1690-03-07	152	Billet à	3	première loge
1690-03-07	178	Billet à	1.5	autre
1690-03-07	71	Billet à	1	autre
1690-03-07	600	Billet à	0.75	parterre
1690-03-08	92	Billet à	3	première loge
1690-03-08	67	Billet à	1.5	autre
1690-03-08	8	Billet à	1	autre
1690-03-08	286	Billet à	0.75	parterre
1690-03-09	1	Loge haute	12	autre
1690-03-09	115	Billet à	3	première loge
1690-03-09	204	Billet à	1.5	autre
1690-03-09	66	Billet à	1	autre
1690-03-09	552	Billet à	0.75	parterre
1690-03-10	1	Loge haute	12	autre
1690-03-10	81	Billet à	3	première loge
1690-03-10	129	Billet à	1.5	autre
1690-03-10	45	Billet à	1	autre
1690-03-10	374	Billet à	0.75	parterre
1690-03-10	1	Irregular Receipts	0.75	autre
1690-03-11	1	Loge basse	33	première loge
1690-03-11	1	Loge haute	12	autre
1690-03-11	183	Billet à	3	première loge
1690-03-11	212	Billet à	1.5	autre
1690-03-11	36	Billet à	1	autre
1690-03-11	492	Billet à	0.75	parterre
1690-03-11	3	Irregular Receipts	1.5	autre
1690-03-11	1	Irregular Receipts 2	3	autre
1690-03-11	2	Irregular Receipts 3	1.5	autre
1690-04-04	1	Loge basse	33	première loge
1690-04-04	71	Billet à	3	première loge
1690-04-04	121	Billet à	1.5	autre
1690-04-04	14	Billet à	1	autre
1690-04-04	322	Billet à	0.75	parterre
1690-04-05	105	Billet à	3	première loge
1690-04-05	107	Billet à	1.5	autre
1690-04-05	25	Billet à	1	autre
1690-04-05	339	Billet à	0.75	parterre
1690-04-05	1	Irregular Receipts	3	autre
1690-04-06	98	Billet à	3	première loge
1690-04-06	58	Billet à	1.5	autre
1690-04-06	18	Billet à	1	autre
1690-04-06	193	Billet à	0.75	parterre
1690-04-07	1	Loge haute	33	autre
1690-04-07	54	Billet à	3	première loge
1690-04-07	109	Billet à	1.5	autre
1690-04-07	20	Billet à	1	autre
1690-04-07	293	Billet à	0.75	parterre
1690-04-08	132	Billet à	3	première loge
1690-04-08	63	Billet à	1.5	autre
1690-04-08	15	Billet à	1	autre
1690-04-08	268	Billet à	0.75	parterre
1690-04-08	1	Irregular Receipts 2	40.1625	autre
1690-04-08	1	Irregular Receipts	3	autre
1690-04-09	71	Billet à	3	première loge
1690-04-09	148	Billet à	1.5	autre
1690-04-09	48	Billet à	1	autre
1690-04-09	471	Billet à	0.75	parterre
1690-04-10	74	Billet à	3	première loge
1690-04-10	47	Billet à	1.5	autre
1690-04-10	3	Billet à	1	autre
1690-04-10	221	Billet à	0.75	parterre
1690-04-10	1	Irregular Receipts	16.9	autre
1690-04-11	30	Billet à	3	première loge
1690-04-11	85	Billet à	1.5	autre
1690-04-11	26	Billet à	1	autre
1690-04-11	257	Billet à	0.75	parterre
1690-04-11	1	Irregular Receipts	11.3625	autre
1690-04-12	110	Billet à	3	première loge
1690-04-12	50	Billet à	1.5	autre
1690-04-12	12	Billet à	1	autre
1690-04-12	183	Billet à	0.75	parterre
1690-04-12	1	Irregular Receipts	11.6	autre
1690-04-13	1	Loge haute	12	autre
1690-04-13	30	Billet à	3	première loge
1690-04-13	76	Billet à	1.5	autre
1690-04-13	16	Billet à	1	autre
1690-04-13	232	Billet à	0.75	parterre
1690-04-14	1	Loge basse	33	première loge
1690-04-14	47	Billet à	3	première loge
1690-04-14	62	Billet à	1.5	autre
1690-04-14	7	Billet à	1	autre
1690-04-14	231	Billet à	0.75	parterre
1690-04-15	15	Billet à	3	première loge
1690-04-15	52	Billet à	1.5	autre
1690-04-15	23	Billet à	1	autre
1690-04-15	136	Billet à	0.75	parterre
1690-04-15	1	Irregular Receipts	12.8	autre
1690-04-16	92	Billet à	3	première loge
1690-04-16	108	Billet à	1.5	autre
1690-04-16	43	Billet à	1	autre
1690-04-16	333	Billet à	0.75	parterre
1690-04-16	1	Irregular Receipts	3	autre
1690-04-17	60	Billet à	3	première loge
1690-04-17	112	Billet à	1.5	autre
1690-04-17	16	Billet à	1	autre
1690-04-17	254	Billet à	0.75	parterre
1690-04-18	44	Billet à	3	première loge
1690-04-18	47	Billet à	1.5	autre
1690-04-18	8	Billet à	1	autre
1690-04-18	141	Billet à	0.75	parterre
1690-04-18	1	Irregular Receipts	139.2	autre
1690-04-19	36	Billet à	3	première loge
1690-04-19	90	Billet à	1.5	autre
1690-04-19	26	Billet à	1	autre
1690-04-19	280	Billet à	0.75	parterre
1690-04-19	1	Irregular Receipts	3	autre
1690-04-20	2	Loge basse	33	première loge
1690-04-20	57	Billet à	3	première loge
1690-04-20	64	Billet à	1.5	autre
1690-04-20	9	Billet à	1	autre
1690-04-20	161	Billet à	0.75	parterre
1690-05-03	38	Billet à	3	première loge
1690-05-03	74	Billet à	1.5	autre
1690-05-03	12	Billet à	1	autre
1690-05-03	272	Billet à	0.75	parterre
1690-05-05	26	Billet à	3	première loge
1690-05-05	86	Billet à	1.5	autre
1690-05-05	17	Billet à	1	autre
1690-05-05	189	Billet à	0.75	parterre
1690-05-06	68	Billet à	3	première loge
1690-05-06	33	Billet à	1.5	autre
1690-05-06	9	Billet à	1	autre
1690-05-06	112	Billet à	0.75	parterre
1690-05-07	7	Billet à	3	première loge
1690-05-07	100	Billet à	1.5	autre
1690-05-07	55	Billet à	1	autre
1690-05-07	246	Billet à	0.75	parterre
1690-05-07	1	Irregular Receipts 2	21.775	autre
1690-05-07	1	Irregular Receipts	3	autre
1690-05-08	27	Billet à	3	première loge
1690-05-08	27	Billet à	1.5	autre
1690-05-08	5	Billet à	1	autre
1690-05-08	125	Billet à	0.75	parterre
1690-05-08	1	Irregular Receipts	19	autre
1690-05-09	18	Billet à	3	première loge
1690-05-09	108	Billet à	1.5	autre
1690-05-09	23	Billet à	1	autre
1690-05-09	223	Billet à	0.75	parterre
1690-05-09	1	Irregular Receipts 2	3	autre
1690-05-09	1	Irregular Receipts	2.25	autre
1690-05-10	91	Billet à	3	première loge
1690-05-10	71	Billet à	1.5	autre
1690-05-10	9	Billet à	1	autre
1690-05-10	256	Billet à	0.75	parterre
1690-05-11	38	Billet à	3	première loge
1690-05-11	81	Billet à	1.5	autre
1690-05-11	11	Billet à	1	autre
1690-05-11	178	Billet à	0.75	parterre
1690-05-12	51	Billet à	3	première loge
1690-05-12	62	Billet à	1.5	autre
1690-05-12	3	Billet à	1	autre
1690-05-12	148	Billet à	0.75	parterre
1690-05-13	11	Billet à	3	première loge
1690-05-13	35	Billet à	1.5	autre
1690-05-13	16	Billet à	1	autre
1690-05-13	164	Billet à	0.75	parterre
1690-05-28	13	Billet à	3	première loge
1690-05-28	32	Billet à	1.5	autre
1690-05-28	4	Billet à	1	autre
1690-05-28	118	Billet à	0.75	parterre
1690-05-29	41	Billet à	3	première loge
1690-05-29	79	Billet à	1.5	autre
1690-05-29	7	Billet à	1	autre
1690-05-29	162	Billet à	0.75	parterre
1690-05-30	38	Billet à	3	première loge
1690-05-30	97	Billet à	1.5	autre
1690-05-30	18	Billet à	1	autre
1690-05-30	412	Billet à	0.75	parterre
1690-05-31	11	Billet à	3	première loge
1690-05-31	46	Billet à	1.5	autre
1690-05-31	11	Billet à	1	autre
1690-05-31	112	Billet à	0.75	parterre
1690-06-01	79	Billet à	3	première loge
1690-06-01	120	Billet à	1.5	autre
1690-06-01	29	Billet à	1	autre
1690-06-01	381	Billet à	0.75	parterre
1690-06-02	38	Billet à	3	première loge
1690-06-02	25	Billet à	1.5	autre
1690-06-02	10	Billet à	1	autre
1690-06-02	169	Billet à	0.75	parterre
1690-06-03	27	Billet à	3	première loge
1690-06-03	40	Billet à	1.5	autre
1690-06-03	8	Billet à	1	autre
1690-06-03	173	Billet à	0.75	parterre
1690-06-04	2	Loge basse	33	première loge
1690-06-04	92	Billet à	3	première loge
1690-06-04	131	Billet à	1.5	autre
1690-06-04	26	Billet à	1	autre
1690-06-04	336	Billet à	0.75	parterre
1690-06-05	19	Billet à	3	première loge
1690-06-05	60	Billet à	1.5	autre
1690-06-05	3	Billet à	1	autre
1690-06-05	227	Billet à	0.75	parterre
1690-06-06	78	Billet à	3	première loge
1690-06-06	106	Billet à	1.5	autre
1690-06-06	9	Billet à	1	autre
1690-06-06	255	Billet à	0.75	parterre
1690-06-07	59	Billet à	3	première loge
1690-06-07	110	Billet à	1.5	autre
1690-06-07	10	Billet à	1	autre
1690-06-07	321	Billet à	0.75	parterre
1690-06-08	69	Billet à	3	première loge
1690-06-08	96	Billet à	1.5	autre
1690-06-08	12	Billet à	1	autre
1690-06-08	273	Billet à	0.75	parterre
1690-06-09	11	Billet à	3	première loge
1690-06-09	37	Billet à	1.5	autre
1690-06-09	3	Billet à	1	autre
1690-06-09	231	Billet à	0.75	parterre
1690-06-10	99	Billet à	3	première loge
1690-06-10	94	Billet à	1.5	autre
1690-06-10	9	Billet à	1	autre
1690-06-10	219	Billet à	0.75	parterre
1690-06-11	12	Billet à	3	première loge
1690-06-11	96	Billet à	1.5	autre
1690-06-11	21	Billet à	1	autre
1690-06-11	277	Billet à	0.75	parterre
1690-06-12	61	Billet à	3	première loge
1690-06-12	75	Billet à	1.5	autre
1690-06-12	6	Billet à	1	autre
1690-06-12	207	Billet à	0.75	parterre
1690-06-13	8	Billet à	3	première loge
1690-06-13	24	Billet à	1.5	autre
1690-06-13	6	Billet à	1	autre
1690-06-13	90	Billet à	0.75	parterre
1690-06-14	28	Billet à	3	première loge
1690-06-14	69	Billet à	1.5	autre
1690-06-14	10	Billet à	1	autre
1690-06-14	154	Billet à	0.75	parterre
1690-06-16	12	Billet à	3	première loge
1690-06-16	33	Billet à	1.5	autre
1690-06-16	7	Billet à	1	autre
1690-06-16	95	Billet à	0.75	parterre
1690-06-17	15	Billet à	3	première loge
1690-06-17	19	Billet à	1.5	autre
1690-06-17	218	Billet à	0.75	parterre
1690-06-18	50	Billet à	3	première loge
1690-06-18	85	Billet à	1.5	autre
1690-06-18	22	Billet à	1	autre
1690-06-18	250	Billet à	0.75	parterre
1690-06-19	16	Billet à	3	première loge
1690-06-19	29	Billet à	1.5	autre
1690-06-19	5	Billet à	1	autre
1690-06-19	127	Billet à	0.75	parterre
1690-06-20	18	Billet à	3	première loge
1690-06-20	43	Billet à	1.5	autre
1690-06-20	8	Billet à	1	autre
1690-06-20	139	Billet à	0.75	parterre
1690-06-21	48	Billet à	3	première loge
1690-06-21	63	Billet à	1.5	autre
1690-06-21	13	Billet à	1	autre
1690-06-21	410	Billet à	0.75	parterre
1690-06-22	6	Billet à	3	première loge
1690-06-22	25	Billet à	1.5	autre
1690-06-22	10	Billet à	1	autre
1690-06-22	174	Billet à	0.75	parterre
1690-06-23	17	Billet à	3	première loge
1690-06-23	29	Billet à	1.5	autre
1690-06-23	121	Billet à	0.75	parterre
1690-06-24	8	Billet à	3	première loge
1690-06-24	51	Billet à	1.5	autre
1690-06-24	23	Billet à	1	autre
1690-06-24	179	Billet à	0.75	parterre
1690-06-25	52	Billet à	3	première loge
1690-06-25	90	Billet à	1.5	autre
1690-06-25	16	Billet à	1	autre
1690-06-25	219	Billet à	0.75	parterre
1690-06-26	2	Billet à	3	première loge
1690-06-26	15	Billet à	1.5	autre
1690-06-26	6	Billet à	1	autre
1690-06-26	106	Billet à	0.75	parterre
1690-06-27	26	Billet à	3	première loge
1690-06-27	37	Billet à	1.5	autre
1690-06-27	3	Billet à	1	autre
1690-06-27	138	Billet à	0.75	parterre
1690-06-28	20	Billet à	3	première loge
1690-06-28	60	Billet à	1.5	autre
1690-06-28	2	Billet à	1	autre
1690-06-28	224	Billet à	0.75	parterre
1690-06-29	41	Billet à	3	première loge
1690-06-29	121	Billet à	1.5	autre
1690-06-29	13	Billet à	1	autre
1690-06-29	329	Billet à	0.75	parterre
1690-06-30	2	Billet à	3	première loge
1690-06-30	26	Billet à	1.5	autre
1690-06-30	128	Billet à	0.75	parterre
1690-07-01	14	Billet à	3	première loge
1690-07-01	19	Billet à	1.5	autre
1690-07-01	6	Billet à	1	autre
1690-07-01	109	Billet à	0.75	parterre
1690-07-02	7	Billet à	3	première loge
1690-07-02	45	Billet à	1.5	autre
1690-07-02	14	Billet à	1	autre
1690-07-02	242	Billet à	0.75	parterre
1690-07-03	59	Billet à	3	première loge
1690-07-03	56	Billet à	1.5	autre
1690-07-03	7	Billet à	1	autre
1690-07-03	140	Billet à	0.75	parterre
1690-07-04	6	Billet à	3	première loge
1690-07-04	13	Billet à	1.5	autre
1690-07-04	7	Billet à	1	autre
1690-07-04	127	Billet à	0.75	parterre
1690-07-05	31	Billet à	3	première loge
1690-07-05	43	Billet à	1.5	autre
1690-07-05	4	Billet à	1	autre
1690-07-05	143	Billet à	0.75	parterre
1690-07-06	15	Billet à	3	première loge
1690-07-06	25	Billet à	1.5	autre
1690-07-06	8	Billet à	1	autre
1690-07-06	157	Billet à	0.75	parterre
1690-07-07	23	Billet à	3	première loge
1690-07-07	42	Billet à	1.5	autre
1690-07-07	3	Billet à	1	autre
1690-07-07	151	Billet à	0.75	parterre
1690-07-08	4	Billet à	3	première loge
1690-07-08	24	Billet à	1.5	autre
1690-07-08	4	Billet à	1	autre
1690-07-08	165	Billet à	0.75	parterre
1690-07-09	23	Billet à	3	première loge
1690-07-09	66	Billet à	1.5	autre
1690-07-09	12	Billet à	1	autre
1690-07-09	201	Billet à	0.75	parterre
1690-07-10	22	Billet à	3	première loge
1690-07-10	19	Billet à	1.5	autre
1690-07-10	9	Billet à	1	autre
1690-07-10	208	Billet à	0.75	parterre
1690-07-11	10	Billet à	3	première loge
1690-07-11	26	Billet à	1.5	autre
1690-07-11	1	Billet à	1	autre
1690-07-11	107	Billet à	0.75	parterre
1690-07-12	51	Billet à	3	première loge
1690-07-12	58	Billet à	1.5	autre
1690-07-12	11	Billet à	1	autre
1690-07-12	318	Billet à	0.75	parterre
1690-07-13	7	Billet à	3	première loge
1690-07-13	29	Billet à	1.5	autre
1690-07-13	9	Billet à	1	autre
1690-07-13	133	Billet à	0.75	parterre
1690-07-14	50	Billet à	3	première loge
1690-07-14	58	Billet à	1.5	autre
1690-07-14	5	Billet à	1	autre
1690-07-14	328	Billet à	0.75	parterre
1690-07-15	7	Billet à	3	première loge
1690-07-15	23	Billet à	1.5	autre
1690-07-15	2	Billet à	1	autre
1690-07-15	194	Billet à	0.75	parterre
1690-07-16	66	Billet à	3	première loge
1690-07-16	82	Billet à	1.5	autre
1690-07-16	34	Billet à	1	autre
1690-07-16	353	Billet à	0.75	parterre
1690-07-17	15	Billet à	3	première loge
1690-07-17	31	Billet à	1.5	autre
1690-07-17	2	Billet à	1	autre
1690-07-17	99	Billet à	0.75	parterre
1690-07-17	1	Irregular Receipts	3	autre
1690-07-18	45	Billet à	3	première loge
1690-07-18	29	Billet à	1.5	autre
1690-07-18	7	Billet à	1	autre
1690-07-18	163	Billet à	0.75	parterre
1690-07-19	11	Billet à	3	première loge
1690-07-19	25	Billet à	1.5	autre
1690-07-19	2	Billet à	1	autre
1690-07-19	117	Billet à	0.75	parterre
1690-07-19	1	Irregular Receipts	3.9	autre
1690-07-20	82	Billet à	3	première loge
1690-07-20	82	Billet à	3	première loge
1690-07-20	78	Billet à	1.5	autre
1690-07-20	78	Billet à	1.5	autre
1690-07-20	7	Billet à	1	autre
1690-07-20	7	Billet à	1	autre
1690-07-20	212	Billet à	0.75	parterre
