date	author	title	ordering	register_num	receipts	representation	signatory	ouverture	cloture	free_access	firstrun	firstrun_perfnum	reprise	reprise_perfnum	newactor	actorrole	debut	ex_attendance	ex_representation	ex_place	image_volume	image_page
1784-05-12	Beaumarchais (Pierre-Augustin Caron de)	Mariage de Figaro ou la Folle journée (Le)	1	24		24	Saint-Prix 	f	f	t	t	7	f		""	""		""	""	""	150	052
1784-05-13	Piron (Alexis)	Métromanie ou le Poète (La)	1	25		25	Saint-Prix 	f	f	f	f		f		""	""		""	""	""	150	053
1784-05-13	Dancourt (Florent Carton dit)	Maison de campagne (La)	2	25		25	Saint-Prix 	f	f	f	f		f		""	""		""	""	""	150	053
1784-05-14	Beaumarchais (Pierre-Augustin Caron de)	Mariage de Figaro ou la Folle journée (Le)	1	26		26	De Saint-Prix	f	f	t	t	8	f		""	""		""	""	""	150	055
1784-05-15	La Harpe (Jean François de)	Coriolan	1	27		27	Saint-Prix 	f	f	t	t	12	f		""	""		""	""	""	150	057
1784-05-15	Palaprat (Jean de)	Grondeur (Le)	2	27		27	Saint-Prix 	f	f	f	f		f		""	""		""	""	""	150	057
1784-05-16	Saurin (Bernard-Joseph)	Beverlei	1	28		28	Saint-Prix 	f	f	f	f		f		""	""		""	""	""	150	059
1784-05-16	Dancourt (Florent Carton dit)	Trois cousines (Les)	2	28		28	Saint-Prix 	f	f	f	f		f		""	""		""	""	""	150	059
1784-05-17	Rochon de Chabannes (Marc-Antoine-Jacques)	Jaloux (Le)	1	29		29	Saint-Prix	f	f	t	t	10	f		""	""		""	""	""	150	061
1784-05-17	Dancourt (Florent Carton dit)	Colin-Maillard	2	29		29	Saint-Prix	f	f	f	f		f		""	""		""	""	""	150	061
1784-05-18	La Chaussée (Pierre-Claude)	Gouvernante (La)	1	30		30	Saint-Prix 	f	f	f	f		f		""	""		""	""	""	150	063
1784-05-18	Molière (Jean-Baptiste Poquelin dit)	Médecin malgré lui (Le) / Le Médecin forcé (titre alt.)	2	30		30	Saint-Prix 	f	f	f	f		f		""	""		""	""	""	150	063
1784-05-19	Beaumarchais (Pierre-Augustin Caron de)	Mariage de Figaro ou la Folle journée (Le)	1	31		31	Saint-Prix 	f	f	t	t	9	f		""	""		""	""	""	150	065
1784-05-21	Beaumarchais (Pierre-Augustin Caron de)	Mariage de Figaro ou la Folle journée (Le)	1	32		32	Saint-Prix 	f	f	t	t	10	f		""	""		""	""	""	150	067
1784-05-22	Voltaire (François-Marie Arouet dit)	Tancrède	1	33		33	Saint-Prix 	f	f	f	f		f		""	""		""	""	""	150	069
1784-05-22	Fagan (Barthélemy-Christophe)	Pupille (La)	2	33		33	Saint-Prix 	f	f	f	f		f		""	""		""	""	""	150	069
1784-05-23	Beaumarchais (Pierre-Augustin Caron de)	Mariage de Figaro ou la Folle journée (Le)	1	34		34	Saint-Prix 	f	f	t	t	11	f		""	""		""	""	""	150	071
1784-05-24	Belloy (Pierre Laurent de)	Pierre le cruel	1	35		35	Saint-Prix 	f	f	f	f		f		""	""		""	""	""	150	073
1784-05-24	Boissy (Louis de)	Babillard (Le)	2	35		35	Saint-Prix 	f	f	f	f		f		""	""		""	""	""	150	073
1784-05-25	Beaumarchais (Pierre-Augustin Caron de)	Mariage de Figaro ou la Folle journée (Le)	1	36		36	Saint-Prix 	f	f	t	t	12	f		""	""		""	""	""	150	075
1784-05-26	Corneille (Pierre)	Rodogune ou Rodogune, princesse des Parthes	1	37		37	Saint-Prix	f	f	f	f		f		""	""		""	""	""	150	077
1784-05-26	Chamfort (Sébastien-Roch-Nicolas de)	Marchand de Smyrne (Le)	2	37		37	Saint-Prix	f	f	f	f		f		""	""		""	""	""	150	077
1784-05-27	Beaumarchais (Pierre-Augustin Caron de)	Mariage de Figaro ou la Folle journée (Le)	1	38		38	Saint-Prix	f	f	t	t	13	f		""	""		""	""	""	150	079
1784-05-28	Voltaire (François-Marie Arouet dit)	Fanatisme ou Mahomet le prophète (Le)	1	39		39	Saint-Prix	f	f	f	f		f		Mlle Bernardi	Palmire		""	""	""	150	081
1784-05-28	Saint-Foix (Germain-François Poullain de)	Oracle (L')	2	39		39	Saint-Prix	f	f	f	f		f		Mlle Bernardi	Lucinde		""	""	""	150	081
1784-05-29	Beaumarchais (Pierre-Augustin Caron de)	Mariage de Figaro ou la Folle journée (Le)	1	40		40	Saint-Prix	f	f	t	t	14	f		""	""		""	""	""	150	083
1784-05-31	Rochon de Chabannes (Marc-Antoine-Jacques)	Jaloux (Le)	1	41		41	Saint-Prix 	f	f	t	t	11	f		""	""		""	""	""	150	085
1784-05-31	Voltaire (François-Marie Arouet dit)	Mort de César (La)	2	41		41	Saint-Prix 	f	f	f	f		f		""	""		""	""	""	150	085
1784-06-01	Diderot (Denis)	Père de famille (Le)	1	42		42	Dorival	f	f	f	f		f		""	""		""	""	""	150	087
1784-06-01	Dancourt (Florent Carton dit)	Vacances (Les) / Les Vacances des procureurs (titre alt.)	2	42		42	Dorival	f	f	f	f		f		""	""		""	""	""	150	087
1784-06-02	Corneille (Thomas)	Comte d'Essex (Le)	1	43		43	Dorival	f	f	f	f		f		""	""		""	""	""	150	089
1784-06-02	Legrand (Marc-Antoine) ; Fuzelier (Louis)	Amazones modernes (Les) ou Le Triomphe des dames	2	43		43	Dorival	f	f	f	f		f		""	""		""	""	""	150	089
1784-06-03	Beaumarchais (Pierre-Augustin Caron de)	Mariage de Figaro ou la Folle journée (Le)	1	44		44	Dorival	f	f	t	t	15	f		""	""		""	""	""	150	091
1784-06-04	Voltaire (François-Marie Arouet dit)	Zaïre	1	45		45	Dorival	f	f	f	f		f		Mlle Bernardi	Zaïre 		""	""	""	150	093
1784-06-04	Chamfort (Sébastien-Roch-Nicolas de)	Jeune indienne (La)	2	45		45	Dorival	f	f	f	f		f		Mlle Bernardi	Betti		""	""	""	150	093
1784-06-05	Beaumarchais (Pierre-Augustin Caron de)	Mariage de Figaro ou la Folle journée (Le)	1	46		46	Dorival	f	f	t	t	16	f		""	""		""	""	""	150	095
1784-06-06	Le Mierre (Antoine-Marin)	Veuve du Malabar ou l'Empire des coutumes (La)	1	47		47	Dorival	f	f	f	f		f		""	""		""	""	""	150	097
1784-06-06	Molière (Jean-Baptiste Poquelin dit)	George Dandin ou le Mari confondu	2	47		47	Dorival	f	f	f	f		f		""	""		""	""	""	150	097
1784-06-07	Beaumarchais (Pierre-Augustin Caron de)	Mariage de Figaro ou la Folle journée (Le)	1	48		48	Dorival	f	f	t	t	17	f		""	""		""	""	""	150	099
1784-06-08	Regnard (Jean-François)	Légataire universel (Le)	1	49		49	Dorival	f	f	f	f		f		""	""		""	""	""	150	101
1784-06-08	Poisson (Philippe)	Impromptu de campagne (L')	2	49		49	Dorival	f	f	f	f		f		""	""		""	""	""	150	101
1784-06-09	Beaumarchais (Pierre-Augustin Caron de)	Mariage de Figaro ou la Folle journée (Le)	1	9		9	Dorival	f	f	t	t	18	f		""	""		""	""	""	150	103
1784-06-11	Belloy (Pierre Laurent de)	Siège de Calais (Le)	1	51		51	Dorival	f	f	f	f		f		""	""		""	""	""	150	105
1784-06-11	Pont-de-Veyle (Antoine de Fériol, comte de)	Somnambule (Le)	2	51		51	Dorival	f	f	f	f		f		""	""		""	""	""	150	105
1784-06-12	Molière (Jean-Baptiste Poquelin dit)	Tartuffe ou l'Imposteur	1	52		52	Dorival	f	f	f	f		f		""	""		""	""	""	150	108
1784-06-12	Destouches (Philippe Néricault dit)	Triple mariage (Le)	2	52		52	Dorival	f	f	f	f		f		""	""		""	""	""	150	108
1784-06-13	Voltaire (François-Marie Arouet dit)	Zaïre	1	53		53	Dorival	f	f	f	f		f		Mlle Bernardi	Zaïre 		""	""	""	150	109
1784-06-13	Saint-Foix (Germain-François Poullain de)	Oracle (L')	2	53		53	Dorival	f	f	f	f		f		Mlle Bernardi	Lucinde.		""	""	""	150	109
1784-06-14	Molière (Jean-Baptiste Poquelin dit)	Dépit amoureux (Le)	1	54		54	Dorival	f	f	f	f		f		""	""		""	""	""	150	111
1784-06-14	Racine (Jean)	Plaideurs (Les)	2	54		54	Dorival	f	f	f	f		f		""	""		""	""	""	150	111
1784-06-15	Beaumarchais (Pierre-Augustin Caron de)	Mariage de Figaro ou la Folle journée (Le)	1	55		55	Dorival	f	f	t	t	19	f		""	""		""	""	""	150	113
1784-06-16	Belloy (Pierre Laurent de)	Siège de Calais (Le)	1	56		56	Dorival	f	f	f	f		f		""	""		""	""	""	150	115
1784-06-16	Forgeot (Nicolas-Julien)	Rivaux amis (Les)	2	56		56	Dorival	f	f	f	f		f		""	""		""	""	""	150	115
1784-06-17	Beaumarchais (Pierre-Augustin Caron de)	Mariage de Figaro ou la Folle journée (Le)	1	57		57	Dorival	f	f	t	t	20	f		""	""		""	""	""	150	117
1784-06-18	Piron (Alexis)	Métromanie ou le Poète (La)	1	58		58	Dorival	f	f	f	f		f		""	""		""	""	""	150	119
1784-06-18	Chamfort (Sébastien-Roch-Nicolas de)	Marchand de Smyrne (Le)	2	58		58	Dorival	f	f	f	f		f		""	""		""	""	""	150	119
1784-06-19	Voltaire (François-Marie Arouet dit)	Sémiramis	1	59		59	Dorival	f	f	f	f		f		""	""		""	""	""	150	121
1784-06-19	Forgeot (Nicolas-Julien)	Rivaux amis (Les)	2	59		59	Dorival	f	f	f	f		f		""	""		""	""	""	150	121
1784-06-20	Voltaire (François-Marie Arouet dit)	Alzire ou les Américains	1	60		60	Dorival	f	f	f	f		f		""	""		""	""	""	150	123
1784-06-20	Palaprat (Jean de)	Grondeur (Le)	2	60		60	Dorival	f	f	f	f		f		""	""		""	""	""	150	123
1784-06-21	Beaumarchais (Pierre-Augustin Caron de)	Mariage de Figaro ou la Folle journée (Le)	1	61		61	Dorival	f	f	t	t	21	f		""	""		""	""	""	150	125
1784-06-22	Molière (Jean-Baptiste Poquelin dit)	Femmes savantes (Les)	1	62		62	Dorival	f	f	f	f		f		""	""		""	""	""	150	127
1784-06-22	Dancourt (Florent Carton dit)	Tuteur amoureux (Le) ou Le Tuteur	2	62		62	Dorival	f	f	f	f		f		""	""		""	""	""	150	127
1784-06-23	Rochon de Chabannes (Marc-Antoine-Jacques)	Jaloux (Le)	1	63		63	Dorival	f	f	t	t	12	f		""	""		""	""	""	150	129
1784-06-23	Voltaire (François-Marie Arouet dit)	Mort de César (La)	2	63		63	Dorival	f	f	f	f		f		""	""		""	""	""	150	129
1784-06-24	Molière (Jean-Baptiste Poquelin dit)	École des maris (L')	1	64		64	Dorival	f	f	f	f		f		""	""		""	""	""	150	131
1784-06-24	Boursault (Edme)	Mercure galant (Le) ou la Comédie sans titre / La Pièce sans titre (titre alt.)	2	64		64	Dorival	f	f	f	f		f		""	""		""	""	""	150	131
1784-06-25	Beaumarchais (Pierre-Augustin Caron de)	Mariage de Figaro ou la Folle journée (Le)	1	65		65	Dorival	f	f	t	t	22	f		""	""		""	""	""	150	133
1784-06-26	Corneille (Pierre)	Horace / Les Horaces (titre alt.)	1	66		66	Dorival	f	f	f	f		f		""	""		""	""	""	150	135
1784-06-26	Molière (Jean-Baptiste Poquelin dit)	George Dandin ou le Mari confondu	2	66		66	Dorival	f	f	f	f		f		""	""		""	""	""	150	135
1784-06-27	Dorat (Claude-Joseph)	Feinte par amour (La)	1	67		67	Dorival	f	f	f	f		f		""	""		""	""	""	150	137
1784-06-27	Boutet de Monvel (Jacques-Marie)	Amant Bourru (L')	2	67		67	Dorival	f	f	f	f		f		""	""		""	""	""	150	137
1784-06-28	Corneille (Pierre)	Rodogune ou Rodogune, princesse des Parthes	1	68		68	Dorival	f	f	f	f		f		""	""		La Reine & M. le Comte d'Haga	""	""	150	139
1784-06-28	La Chapelle (Jean de)	Carrosses d'Orléans (Les)	2	68		68	Dorival	f	f	f	f		f		""	""		La Reine & M. le Comte d'Haga	""	""	150	139
1784-06-29	Voltaire (François-Marie Arouet dit)	Adélaïde du Guesclin	1	69		69	Dorival	f	f	f	f		f		""	""		""	""	""	150	141
1784-06-29	Desfontaines (François-Georges)	Fête de village (La)	2	69		69	Dorival	f	f	f	f		f		""	""		""	""	""	150	141
1784-06-30	Beaumarchais (Pierre-Augustin Caron de)	Mariage de Figaro ou la Folle journée (Le)	1	70		70	Dorival	f	f	t	t	23	f		""	""		""	""	""	150	143
1784-07-01	Le Blanc de Guillet (Antoine)	Druides (Les)	1	71		71	Courville	f	f	f	f		t	1	""	""		""	""	""	150	145
1784-07-01	Legrand (Marc-Antoine)	Épreuve réciproque (L')	2	71		71	Courville	f	f	f	f		f		""	""		""	""	""	150	145
1784-07-02	Beaumarchais (Pierre-Augustin Caron de)	Mariage de Figaro ou la Folle journée (Le)	1	72		72	Courville	f	f	t	t	24	f		""	""		""	""	""	150	147
1784-07-03	Le Blanc de Guillet (Antoine)	Druides (Les)	1	73		73	Courville	f	f	f	f		t	2	""	""		""	""	""	150	149
1784-07-03	Du Fresny (Charles)	Esprit de contradiction (L')	2	73		73	Courville	f	f	f	f		f		""	""		""	""	""	150	149
1784-07-04	Ducis (Jean-François)	Roi Lear (Le)	1	74		74	Dorival	f	f	f	f		f		""	""		""	""	""	150	151
1784-07-04	Boissy (Louis de)	Français à Londres (Le)	2	74		74	Dorival	f	f	f	f		f		""	""		""	""	""	150	151
1784-07-05	Bièvre (François-Georges Maréchal, marquis de)	Séducteur (Le)	1	75		75	Courville	f	f	f	f		f		""	""		""	""	""	150	153
1784-07-05	Dancourt (Florent Carton dit)	Galant jardinier (Le)	2	75		75	Courville	f	f	f	f		f		""	""		""	""	""	150	153
1784-07-06	Beaumarchais (Pierre-Augustin Caron de)	Mariage de Figaro ou la Folle journée (Le)	1	76		76	Courville	f	f	t	t	25	f		""	""		""	""	""	150	155
1784-07-07	Molière (Jean-Baptiste Poquelin dit)	Dépit amoureux (Le)	1	77		77	Courville	f	f	f	f		f		""	""		""	""	""	150	157
1784-07-07	Voltaire (François-Marie Arouet dit)	Nanine ou le Préjugé vaincu	2	77		77	Courville	f	f	f	f		f		""	""		""	""	""	150	157
1784-07-08	Racine (Jean)	Mithridate	1	78		78	Courville	f	f	f	f		f		""	""		""	""	""	150	159
1784-07-08	Destouches (Philippe Néricault dit)	Fausse Agnès ou le Poète campagnard (La)	2	78		78	Courville	f	f	f	f		f		""	""		""	""	""	150	159
1784-07-09	Beaumarchais (Pierre-Augustin Caron de)	Mariage de Figaro ou la Folle journée (Le)	1	79		79	Courville	f	f	t	t	26	f		""	""		""	""	""	150	161
1784-07-10	Guimond de La Touche (Claude)	Iphigénie en Tauride	1	80		80	Courville	f	f	f	f		f		""	""		""	""	""	150	163
1784-07-10	Lantier (Étienne François de)	Impatient (L')	2	80		80	Courville	f	f	f	f		f		""	""		""	""	""	150	163
1784-07-11	Molière (Jean-Baptiste Poquelin dit)	Misanthrope (Le)	1	81		81	Courville	f	f	f	f		f		""	""		""	""	""	150	165
1784-07-11	Molière (Jean-Baptiste Poquelin dit)	Médecin malgré lui (Le) / Le Médecin forcé (titre alt.)	2	81		81	Courville	f	f	f	f		f		""	""		""	""	""	150	165
1784-07-12	Brueys (David-Augustin de)	Muet (Le)	1	82		82	Courville	f	f	f	f		f		""	""		""	""	""	150	167
1784-07-12	Chamfort (Sébastien-Roch-Nicolas de)	Marchand de Smyrne (Le)	2	82		82	Courville	f	f	f	f		f		""	""		""	""	""	150	167
1784-07-13	Beaumarchais (Pierre-Augustin Caron de)	Mariage de Figaro ou la Folle journée (Le)	1	83		83	Courville	f	f	t	t	27	f		""	""		""	""	""	150	169
1784-07-14	Le Blanc de Guillet (Antoine)	Druides (Les)	1	84		84	Courville	f	f	f	f		t	3	""	""		""	""	""	150	171
1784-07-14	Poisson (Philippe)	Procureur arbitre (Le)	2	84		84	Courville	f	f	f	f		f		""	""		""	""	""	150	171
1784-07-15	Molière (Jean-Baptiste Poquelin dit)	École des femmes (L')	1	85		85	Courville	f	f	f	f		f		""	""		""	""	""	150	173
1784-07-15	Brueys (David-Augustin de)	Avocat Patelin (L')	2	85		85	Courville	f	f	f	f		f		""	""		""	""	""	150	173
1784-07-16	Beaumarchais (Pierre-Augustin Caron de)	Mariage de Figaro ou la Folle journée (Le)	1	86		86	Courville	f	f	t	t	28	f		""	""		""	""	""	150	175
1784-07-17	Corneille (Pierre)	Cinna ou la Clémence d'Auguste	1	87		87	Courville	f	f	f	f		f		""	""		""	""	""	150	178
1784-07-17	Dancourt (Florent Carton dit)	Curieux de Compiègne (Les) ou Les Camps de Compiègne	2	87		87	Courville	f	f	f	f		f		""	""		""	""	""	150	178
1784-07-18	Molière (Jean-Baptiste Poquelin dit)	École des maris (L')	1	88		88	Courville	f	f	f	f		f		""	""		""	""	""	150	179
1784-07-18	Molière (Jean-Baptiste Poquelin dit)	Amphitryon	2	88		88	Courville	f	f	f	f		f		""	""		""	""	""	150	179
1784-07-19	Beaumarchais (Pierre-Augustin Caron de)	Mariage de Figaro ou la Folle journée (Le)	1	89		89	Courville	f	f	t	t	29	f		""	""		""	""	""	150	181
1784-07-20	Regnard (Jean-François)	Ménechmes ou les Jumeaux (Les)	1	90		90	Courville	f	f	f	f		f		""	""		""	""	""	150	183
1784-07-20	Poisson (Philippe)	Impromptu de campagne (L')	2	90		90	Courville	f	f	f	f		f		""	""		""	""	""	150	183
1784-07-21	Le Blanc de Guillet (Antoine)	Druides (Les)	1	91		91	Courville	f	f	f	f		t	4	""	""		""	""	""	150	185
1784-07-21	Molière (Jean-Baptiste Poquelin dit)	Comtesse d'Escarbagnas (La)	2	91		91	Courville	f	f	f	f		f		""	""		""	""	""	150	185
1784-07-22	Molière (Jean-Baptiste Poquelin dit)	Misanthrope (Le)	1	92		92	Courville	f	f	f	f		f		""	""		""	""	""	150	187
1784-07-22	Legrand (Marc-Antoine)	Galant coureur ou l'Ouvrage d'un moment (Le)	2	92		92	Courville	f	f	f	f		f		""	""		""	""	""	150	187
1784-07-23	Racine (Jean)	Britannicus	1	93		93	Courville	f	f	f	f		f		""	""		""	""	""	150	189
1784-07-23	Fagan (Barthélemy-Christophe)	Pupille (La)	2	93		93	Courville	f	f	f	f		f		""	""		""	""	""	150	189
1784-07-24	Beaumarchais (Pierre-Augustin Caron de)	Mariage de Figaro ou la Folle journée (Le)	1	94		94	Courville	f	f	t	t	30	f		""	""		""	""	""	150	191
1784-07-25	Bièvre (François-Georges Maréchal, marquis de)	Séducteur (Le)	1	95		95	Courville	f	f	f	f		f		""	""		""	""	""	150	193
1784-07-25	Forgeot (Nicolas-Julien)	Rivaux amis (Les)	2	95		95	Courville	f	f	f	f		f		""	""		""	""	""	150	193
1784-07-26	Voltaire (François-Marie Arouet dit)	Mérope	1	96		96	Courville	f	f	f	f		f		""	""		""	""	""	150	195
1784-07-26	Dancourt (Florent Carton dit)	Galant jardinier (Le)	2	96		96	Courville	f	f	f	f		f		""	""		""	""	""	150	195
1784-07-27	Regnard (Jean-François)	Joueur (Le)	1	97		97	Courville	f	f	f	f		f		""	""		""	""	""	150	197
1784-07-27	Chamfort (Sébastien-Roch-Nicolas de)	Jeune indienne (La)	2	97		97	Courville	f	f	f	f		f		""	""		""	""	""	150	197
1784-07-28	Beaumarchais (Pierre-Augustin Caron de)	Mariage de Figaro ou la Folle journée (Le)	1	98		98	Courville	f	f	t	t	31	f		""	""		""	""	""	150	199
1784-07-29	Voltaire (François-Marie Arouet dit)	Orphelin de la Chine (L')	1	99		99	Courville	f	f	f	f		f		""	""		""	""	""	150	201
1784-07-29	Hauteroche (Noël Lebreton, sieur de)	Crispin médecin	2	99		99	Courville	f	f	f	f		f		""	""		""	""	""	150	201
1784-07-30	Beaumarchais (Pierre-Augustin Caron de)	Mariage de Figaro ou la Folle journée (Le)	1	100		100	Courville	f	f	t	t	32	f		""	""		""	""	""	150	203
1784-07-31	Racine (Jean)	Phèdre et Hippolyte ou Phèdre	1	101		101	Courville	f	f	f	f		f		""	""		""	""	""	150	205
1784-07-31	Boissy (Louis de)	Babillard (Le)	2	101		101	Courville	f	f	f	f		f		""	""		""	""	""	150	205
1784-08-01	Molière (Jean-Baptiste Poquelin dit)	Étourdi ou les Contretemps (L')	1	102		102	Dorival	f	f	f	f		f		""	""		""	""	""	150	207
1784-08-01	Du Fresny (Charles)	Esprit de contradiction (L')	2	102		102	Dorival	f	f	f	f		f		""	""		""	""	""	150	207
1784-08-02	Beaumarchais (Pierre-Augustin Caron de)	Mariage de Figaro ou la Folle journée (Le)	1	103		103	Dorival	f	f	t	t	33	f		""	""		""	""	""	150	209
1784-08-03	Regnard (Jean-François)	Légataire universel (Le)	1	104		104	Dorival 	f	f	f	f		f		""	""		""	""	""	150	211
1784-08-03	Molière (Jean-Baptiste Poquelin dit)	Médecin malgré lui (Le) / Le Médecin forcé (titre alt.)	2	104		104	Dorival 	f	f	f	f		f		""	""		""	""	""	150	211
1784-08-04	Crébillon (Prosper Jolyot de)	Rhadamiste et Zénobie	1	105		105	Dorival 	f	f	f	f		f		""	""		""	""	""	150	213
1784-08-04	Vigée (Louis-Jean-Baptiste-Étienne)	Aveux difficiles (Les)	2	105		105	Dorival 	f	f	f	f		f		""	""		""	""	""	150	213
1784-08-05	La Chaussée (Pierre-Claude)	Gouvernante (La)	1	106		106	Dorival 	f	f	f	f		f		""	""		""	""	""	150	215
1784-08-05	Rochon de Chabannes (Marc-Antoine-Jacques)	Heureusement	2	106		106	Dorival 	f	f	f	f		f		""	""		""	""	""	150	215
1784-08-06	Beaumarchais (Pierre-Augustin Caron de)	Mariage de Figaro ou la Folle journée (Le)	1	107		107	Dorival	f	f	t	t	34	f		""	""		""	""	""	150	217
1784-08-07	Voltaire (François-Marie Arouet dit)	Tancrède	1	108		108	""	f	f	f	f		f		""	""		""	""	""		
1784-08-07	Dancourt (Florent Carton dit)	Mari retrouvé (Le)	2	108		108	""	f	f	f	f		f		""	""		""	""	""		
1784-08-08	Corneille (Pierre)	Menteur (Le)	1	109		109	Dorival	f	f	f	f		f		""	""		""	""	""	150	219
1784-08-08	Dancourt (Florent Carton dit)	Trois cousines (Les)	2	109		109	Dorival	f	f	f	f		f		""	""		""	""	""	150	219
1784-08-09	Beaumarchais (Pierre-Augustin Caron de)	Mariage de Figaro ou la Folle journée (Le)	1	110		110	Dorival	f	f	t	t	35	f		""	""		""	""	""	150	221
1784-08-10	Regnard (Jean-François)	Ménechmes ou les Jumeaux (Les)	1	111		111	Dorival 	f	f	f	f		f		""	""		""	""	""	150	223
1784-08-10	Brueys (David-Augustin de)	Avocat Patelin (L')	2	111		111	Dorival 	f	f	f	f		f		""	""		""	""	""	150	223
1784-08-11	Corneille (Pierre)	Cid (Le)	1	112		112	Dorival 	f	f	f	f		f		""	""		""	""	""	150	225
1784-08-11	Legrand (Marc-Antoine)	Aveugle clairvoyant (L')	2	112		112	Dorival 	f	f	f	f		f		""	""		""	""	""	150	225
1784-08-12	Voltaire (François-Marie Arouet dit)	Café ou l'Écossaise (Le) ou L'Écossaire ou le Café	1	113		113	Dorival 	f	f	f	f		f		""	""		""	""	""	150	227
1784-08-12	Racine (Jean)	Plaideurs (Les)	2	113		113	Dorival 	f	f	f	f		f		""	""		""	""	""	150	227
1784-08-13	Beaumarchais (Pierre-Augustin Caron de)	Mariage de Figaro ou la Folle journée (Le)	1	114		114	Dorival 	f	f	t	t	36	f		""	""		""	""	""	150	229
1784-08-14	Corneille (Pierre)	Rodogune ou Rodogune, princesse des Parthes	1	115		115	Dorival	f	f	f	f		f		""	""		""	""	""	150	231
1784-08-14	Dorat (Claude-Joseph)	Feinte par amour (La)	2	115		115	Dorival	f	f	f	f		f		""	""		""	""	""	150	231
1784-08-16	Voltaire (François-Marie Arouet dit)	Alzire ou les Américains	1	116		116	Dorival	f	f	f	f		f		""	""		""	""	""	150	233
1784-08-16	Pont-de-Veyle (Antoine de Fériol, comte de)	Somnambule (Le)	2	116		116	Dorival	f	f	f	f		f		""	""		""	""	""	150	233
1784-08-17	Marivaux (Pierre de)	Seconde surprise de l'amour (La) / La Surprise de l'amour (titre alt.)	1	117		117	Dorival	f	f	f	f		f		""	""		""	""	""	150	235
1784-08-17	Molière (Jean-Baptiste Poquelin dit)	Amphitryon	2	117		117	Dorival	f	f	f	f		f		""	""		""	""	""	150	235
1784-08-18	Beaumarchais (Pierre-Augustin Caron de)	Mariage de Figaro ou la Folle journée (Le)	1	118		118	Dorival	f	f	t	t	37	f		""	""		""	""	""	150	237
1784-08-19	Racine (Jean)	Iphigénie ou Iphigénie en Aulide	1	119		119	Dorival 	f	f	f	f		f		Mlle Saint-Renée	Iphigénie		""	""	""	150	239
1784-08-19	Destouches (Philippe Néricault dit)	Triple mariage (Le)	2	119		119	Dorival 	f	f	f	f		f		""	""		""	""	""	150	239
1784-08-20	Beaumarchais (Pierre-Augustin Caron de)	Mariage de Figaro ou la Folle journée (Le)	1	120		120	Dorival 	f	f	t	t	38	f		""	""		""	""	""	150	241
1784-08-21	Corneille (Thomas)	Ariane	1	121		121	Dorival 	f	f	f	f		f		""	""		""	""	""	150	243
1784-08-21	Pilhes (Joseph)	Bienfait anonyme (Le)	2	121		121	Dorival 	f	f	t	t	2	f		""	""		""	""	""	150	243
1784-08-22	Le Mierre (Antoine-Marin)	Hypermnestre	1	122		122	Dorival 	f	f	f	f		f		Mlle Saint-Renée	Hypermnestre		""	""	""	150	245
1784-08-22	Molière (Jean-Baptiste Poquelin dit)	George Dandin ou le Mari confondu	2	122		122	Dorival 	f	f	f	f		f		""	""		""	""	""	150	245
1784-08-23	Beaumarchais (Pierre-Augustin Caron de)	Mariage de Figaro ou la Folle journée (Le)	1	123		123	Dorival 	f	f	t	t	39	f		""	""		""	""	""	150	248
1784-08-24	Beaumarchais (Pierre-Augustin Caron de)	Eugénie	1	124		124	Dorival	f	f	f	f		f		Mlle Saint-Renée	Eugénie		""	""	""	150	249
1784-08-24	Molière (Jean-Baptiste Poquelin dit)	École des maris (L')	2	124		124	Dorival	f	f	f	f		f		""	""		""	""	""	150	249
1784-08-25	Belloy (Pierre Laurent de)	Zelmire	1	125		125	Dorival	f	f	f	f		f		""	""		""	""	""	150	251
1784-08-25	Pilhes (Joseph)	Bienfait anonyme (Le)	2	125		125	Dorival	f	f	t	t	3	f		""	""		""	""	""	150	251
1784-08-26	Voltaire (François-Marie Arouet dit)	Mort de César (La)	1	126		126	Dorival	f	f	f	f		f		""	""		""	""	""	150	253
1784-08-26	Dorat (Claude-Joseph)	Feinte par amour (La)	2	126		126	Dorival	f	f	f	f		f		""	""		""	""	""	150	253
1784-08-27	Beaumarchais (Pierre-Augustin Caron de)	Mariage de Figaro ou la Folle journée (Le)	1	127		127	Dorival	f	f	t	t	40	f		""	""		""	""	""	150	255
1784-08-28	Corneille (Pierre)	Horace / Les Horaces (titre alt.)	1	128		128	Dorival	f	f	f	f		f		""	""		""	""	""	150	257
1784-08-28	Pilhes (Joseph)	Bienfait anonyme (Le)	2	128		128	Dorival	f	f	t	t	4	f		""	""		""	""	""	150	257
